"lat","lon","elev","PLreal","dist","horAngle","vertAngle","attVer","attHor","PLecc33","PLhata","BTS_ID"
-8.076508,-34.896191,6.9300675,130.733333333333,0.186157342310554,-120.70855959478,0.210915485426638,14.75,23.51,127.832080655243,106.60324034865,"BTS_02"
-8.076507,-34.899704,6,148.266666666667,0.565154818215056,-106.677825033289,0.62873176914828,14.75,19.95,140.640945136466,122.810982807375,"BTS_02"
-8.076488,-34.896183,6.9404626,131.65,0.18455377555508,-120.158802005608,0.209141657791418,14.75,23.51,127.738402713973,106.476974709324,"BTS_02"
-8.076488,-34.895973,6.9441452,134.1,0.163021417796287,-122.963318670336,0.184754206479346,14.75,24.05,126.405461089621,104.666341994488,"BTS_02"
-8.076487,-34.896122,6.9618559,127.233333333333,0.178217750774943,-120.870107471455,0.202047044050658,14.75,23.51,127.361085467612,105.967105388384,"BTS_02"
-8.076481,-34.8997,6,145.366666666667,0.564387476341316,-106.391191863582,0.62787817372993,14.75,19.95,140.624323005588,122.791153045089,"BTS_02"
-8.076477,-34.899712,6,145.266666666667,0.565652602650961,-106.331457622843,0.629285507206689,14.75,19.95,140.651717303242,122.823832233504,"BTS_02"
-8.076467,-34.896065,6.9837813,130.375,0.171554515240636,-120.922784213276,0.194577348534523,14.75,23.51,126.951283385375,105.41096635244,"BTS_02"
-8.076459,-34.899715,6,148.95,0.565763914123483,-106.126077150602,0.629409330665646,14.75,19.95,140.654124945263,122.826703995575,"BTS_02"
-8.076455,-34.896072,6.9832087,129.866666666667,0.171804888813203,-120.414773588582,0.194859111663758,14.75,23.51,126.96693383137,105.432251205531,"BTS_02"
-8.076449,-34.899715,6,144.5,0.565646214869968,-106.013961204068,0.629278401405826,14.75,19.95,140.65157912409,122.823667415851,"BTS_02"
-8.076449,-34.89603,6.9950743,135.366666666667,0.167236477232639,-120.753508450541,0.189722273077728,14.75,23.51,126.678148904755,105.03890962306,"BTS_02"
-8.076448,-34.895847,6.7606444,134.7,0.148503209306563,-123.471838916814,0.167691976805899,14.75,24.33,125.416068092869,103.305002650116,"BTS_02"
-8.076437,-34.895649,6.4722857,131.9,0.128221877221206,-126.855894023447,0.143971899280758,14.75,25.21,123.880697535716,101.161823846614,"BTS_02"
-8.076435,-34.895664,6.4941311,129.475,0.129599714254517,-126.437896725014,0.145581299431179,14.75,25.21,123.991534744214,101.317819947519,"BTS_02"
-8.076434,-34.895634,6.4504404,131.766666666667,0.126596852018527,-127.059061886252,0.142086445172981,14.75,25.53,123.748623447764,100.975672713983,"BTS_02"
-8.076433,-34.895676,6.5116076,126.633333333333,0.130687212503499,-126.092327540538,0.146853214303048,14.75,25.21,124.078287755251,101.439777802703,"BTS_02"
-8.076431,-34.896008,6.9951177,133.1,0.164262159816849,-120.399622691004,0.18634822768423,14.75,23.51,126.486368900606,104.777001926174,"BTS_02"
-8.076431,-34.895683,6.5218019,126.879069767442,0.131283326972064,-125.856970969186,0.147552565754431,14.75,24.91,124.125572855004,101.506199351529,"BTS_02"
-8.076431,-34.895622,6.4329643,126.966666666667,0.125267516415984,-127.198223307598,0.140546352585418,14.75,25.53,123.639469954991,100.821608072503,"BTS_02"
-8.076429,-34.895855,6.772295,135.6,0.148487210754939,-122.587684883428,0.16771242045405,14.75,24.05,125.414931636784,103.303430227552,"BTS_02"
-8.076428,-34.895615,6.4227695,130.025,0.124428657805106,-127.22382499753,0.139577317918127,14.75,25.53,123.570065684996,100.723544084068,"BTS_02"
-8.076427,-34.895897,6.8334622,135.6,0.152688663826535,-121.843336777447,0.172666022053658,14.75,23.78,125.709742414063,103.710659090572,"BTS_02"
-8.076427,-34.895809,6.7053027,136.05,0.143731247281178,-123.282029922277,0.162126605958691,14.75,24.33,125.072215638675,102.828313570181,"BTS_02"
-8.076427,-34.89571,6.5611234,134.9,0.133777832961662,-125.129481875675,0.150472254411384,14.75,24.91,124.321418366017,101.78091431722,"BTS_02"
-8.076425,-34.899723,6,143.55,0.566249884802621,-105.735766635877,0.629949926899007,14.75,19.69,140.664631407532,122.839235101849,"BTS_02"
-8.076425,-34.895607,6.411119,126.8,0.123491864336929,-127.273188019036,0.138494887963956,14.75,25.53,123.492071496587,100.613246885173,"BTS_02"
-8.076424,-34.89576,6.6339412,139,0.1386504322755,-124.037390952029,0.156176143971344,14.75,24.62,124.694885750457,102.303053027443,"BTS_02"
-8.076423,-34.895969,6.9383197,134.875,0.15992424552691,-120.637357285366,0.181223284115239,14.75,23.51,126.201102675777,104.38639213056,"BTS_02"
-8.07642,-34.895596,6.3950992,124.4,0.122159205830699,-127.301716156923,0.136957385348365,14.75,25.53,123.380219362131,100.454890523119,"BTS_02"
-8.076415,-34.895992,6.9718156,132.8,0.161991907667902,-120.026559713218,0.183687993859603,14.75,23.51,126.337914336316,104.57388027853,"BTS_02"
-8.076411,-34.895931,6.882978,137.866666666667,0.155534118040636,-120.720614398531,0.176055803663335,14.75,23.51,125.905372587449,103.98014139001,"BTS_02"
-8.07641,-34.895725,6.5829687,134.966666666667,0.134492614962809,-124.100428222936,0.151341134685898,14.75,24.62,124.376944791564,101.858688031738,"BTS_02"
-8.076409,-34.895576,6.365972,124,0.119638805072785,-127.264815796622,0.134055273103475,14.75,25.53,123.165718499966,100.15061736128,"BTS_02"
-8.076408,-34.899731,6,149.4,0.566941522509808,-105.536565588251,0.630719307977746,14.75,19.69,140.679570359604,122.857050949238,"BTS_02"
-8.076408,-34.899723,6,146.533333333333,0.566063911715862,-105.545175121305,0.629743049513007,14.75,19.69,140.66061171063,122.834440921751,"BTS_02"
-8.076407,-34.895988,6.9659905,135.8,0.16127415680105,-119.782935801703,0.182853037980977,14.75,23.25,126.290598026203,104.509069779784,"BTS_02"
-8.076403,-34.895988,6.9659905,137.2,0.161123977654112,-119.633937760105,0.182682765647163,14.75,23.25,126.280674283059,104.495472620515,"BTS_02"
-8.0764,-34.895985,6.9616213,138.466666666667,0.160700452886745,-119.5614019017,0.1821868235836,14.75,23.25,126.252644047852,104.457058482348,"BTS_02"
-8.076396,-34.895985,6.9616213,139.233333333333,0.160551903229989,-119.411666143703,0.182018413305656,14.75,23.25,126.242797125255,104.443560887054,"BTS_02"
-8.076395,-34.899727,6,148.433333333333,0.566364834954421,-105.395149195657,0.630077798010958,14.75,19.69,140.667115394152,122.842197602056,"BTS_02"
-8.076395,-34.895554,6.3339319,126.575,0.116769788390919,-127.130100228599,0.130758619582421,14.75,25.53,122.91666981941,99.7963573136308,"BTS_02"
-8.076391,-34.895985,6.9616213,138.13,0.160367818101321,-119.224108060413,0.181809716570776,14.75,23.25,126.230583511523,104.426817111765,"BTS_02"
-8.076391,-34.895878,6.8057914,136.133333333333,0.149282768941325,-120.714611425271,0.16872238717182,14.75,23.51,125.471313897964,103.381417388643,"BTS_02"
-8.076389,-34.895988,6.9659905,135.65,0.160607031380967,-119.110271774506,0.182096654633208,14.75,23.25,126.246452346073,104.448571426232,"BTS_02"
-8.076383,-34.899742,6,145.1,0.567887117664433,-105.245287093428,0.631771192162103,14.75,19.69,140.699968209004,122.881373330459,"BTS_02"
-8.076381,-34.895958,6.9222999,144.166666666667,0.15719137255256,-119.198118186135,0.178070042872743,14.75,23.25,126.017863544599,104.134830960424,"BTS_02"
-8.076381,-34.895527,6.2946105,127.9,0.113410692980211,-127.114944915648,0.126899599784812,14.75,25.53,122.618167512712,99.3703513110372,"BTS_02"
-8.07638,-34.899734,6,150.4,0.566978605486221,-105.219824645229,0.630760559250857,14.75,19.69,140.680370867474,122.858005553043,"BTS_02"
-8.076376,-34.895996,6.9776411,136.033333333333,0.160974920991708,-118.52081196797,0.18255585388723,14.75,22.99,126.270816647066,104.481964552959,"BTS_02"
-8.076372,-34.895603,6.4052935,129.966666666667,0.1205020145822,-124.87509419101,0.135126406054669,14.75,24.62,123.239625337803,100.255543366408,"BTS_02"
-8.076365,-34.895493,6.2450943,127.166666666667,0.109263499135469,-127.179223347785,0.122141047507572,14.75,25.53,122.238753142369,98.8266433242875,"BTS_02"
-8.076364,-34.899738,6,148.633333333333,0.567258525609816,-105.036616936434,0.631071943659615,14.75,19.69,140.68641197088,122.86520934745,"BTS_02"
-8.076363,-34.895794,6.6834574,132.066666666667,0.139521005774086,-120.86213675507,0.157309889429664,14.75,23.51,124.760393714231,102.394406564047,"BTS_02"
-8.076347,-34.895451,6.1839275,127,0.104230757208658,-127.361684187881,0.116376292649824,14.75,25.53,121.761002674403,98.1384190761641,"BTS_02"
-8.076345,-34.899746,6,149.35,0.56795539232426,-104.816259770891,0.631847141175731,14.75,19.43,140.701439812308,122.883127907601,"BTS_02"
-8.076343,-34.896008,6.9951177,135.5,0.161109400586011,-117.132483409117,0.182771584889453,14.75,22.73,126.279710605523,104.494152143947,"BTS_02"
-8.07634,-34.895985,6.9616213,142.633333333333,0.158589131167886,-117.286972056549,0.179793224507232,14.75,22.73,126.111930962454,104.264036383129,"BTS_02"
-8.076337,-34.895718,6.5727744,129.55,0.130663260198777,-120.984223770448,0.147002646060892,14.75,23.51,124.076383849279,101.437102610071,"BTS_02"
-8.076333,-34.895481,6.2276182,130.166666666667,0.106490648942165,-125.799135330168,0.119000829577224,14.75,24.91,121.977973851915,98.4514784189622,"BTS_02"
-8.076331,-34.899754,6,146.266666666667,0.568705507286454,-104.65234217735,0.632681572012043,14.75,19.43,140.717597474799,122.902391088838,"BTS_02"
-8.076325,-34.895397,6.1052842,131.466666666667,0.0978208996551775,-127.689900752829,0.109052416054881,14.75,25.53,121.122398666457,97.212095414228,"BTS_02"
-8.076324,-34.899754,6,145.666666666667,0.568642850832101,-104.574084971667,0.63261187273588,14.75,19.43,140.716248571094,122.900783024759,"BTS_02"
-8.076315,-34.895649,6.4722857,126.133333333333,0.122686444904913,-121.1881958992,0.137756551473959,14.75,23.78,123.42459879061,100.517746547179,"BTS_02"
-8.076309,-34.899765,6,148.7,0.569720946964883,-104.396967702685,0.633811150679336,14.75,19.43,140.739439871686,122.928427451115,"BTS_02"
-8.076303,-34.899761,6,145.066666666667,0.569230528845642,-104.333337253255,0.633265607901263,14.75,19.43,140.728895201714,122.915858693448,"BTS_02"
-8.076298,-34.895329,6.0062523,128.2,0.0897916458380307,-128.213941323824,0.0999087725695322,14.75,25.85,120.268711855435,95.962096284409,"BTS_02"
-8.076295,-34.895588,6.3834481,130.6,0.115613552769257,-121.36366399762,0.129589283442075,14.75,23.78,122.814781805662,99.6511207456924,"BTS_02"
-8.076294,-34.895363,6.055768,127.6,0.0929084386280953,-126.879303532759,0.103476238638733,14.75,25.21,120.607721843682,96.4601112101508,"BTS_02"
-8.076291,-34.896027,7,141.066666666667,0.161522458032467,-114.950869329354,0.183257892741769,14.75,21.97,126.30698775979,104.531523123658,"BTS_02"
-8.076291,-34.896008,6.9951177,143.4,0.159500140239805,-115.144940702898,0.180945961447424,14.75,22.22,126.172848204366,104.347636312027,"BTS_02"
-8.07628,-34.899769,6,144.166666666667,0.569922329507078,-104.069973961583,0.634035169268563,14.75,19.43,140.743767517898,122.933585481915,"BTS_02"
-8.076278,-34.895527,6.2946105,127.533333333333,0.108665087377929,-121.725764563398,0.121589574880433,14.75,23.78,122.182968512517,98.7464906443623,"BTS_02"
-8.076267,-34.895248,5.8976359,128.366666666667,0.0803018424255242,-129.055683837577,0.0891616697100083,14.75,26.19,119.169246978906,94.3318553693491,"BTS_02"
-8.076258,-34.895466,6.2057729,132.266666666667,0.101596181233348,-121.962861651121,0.113483039251684,14.75,23.78,121.502799130717,97.7647705504582,"BTS_02"
-8.076257,-34.895248,5.8992629,133.866666666667,0.0797672000264662,-128.356694676303,0.0885708329268103,14.75,25.85,119.10399251334,94.2343589412211,"BTS_02"
-8.076256,-34.899773,6,149.766666666667,0.570178870867167,-103.799034228292,0.634320546676576,14.75,19.17,140.749278523272,122.940153661787,"BTS_02"
-8.076246,-34.899784,6,143.75,0.571316098305629,-103.67958434069,0.635585601642049,14.75,19.17,140.773681621057,122.969234338721,"BTS_02"
-8.076238,-34.895157,5.7865138,124.366666666667,0.0699966605880588,-130.733131861543,0.0775525124527371,14.75,26.54,117.838931376859,92.3273187568878,"BTS_02"
-8.076237,-34.899784,6,152.8,0.571252684542474,-103.579303676538,0.635515060011849,14.75,19.17,140.772322009789,122.967614274567,"BTS_02"
-8.076237,-34.896034,7,143.366666666667,0.160829236584672,-112.810411510707,0.182471392570616,14.75,21.47,126.261174251689,104.468749999572,"BTS_02"
-8.076235,-34.895405,6.1169353,128.4,0.0944034131796727,-122.047797202803,0.105266415939223,14.75,24.05,120.766817425511,96.6930859333658,"BTS_02"
-8.076227,-34.896053,7,137.9,0.162631775939557,-112.264398934723,0.184516478474904,14.75,21.47,126.379940815082,104.631416584743,"BTS_02"
-8.076221,-34.895134,5.764112,118.333333333333,0.0668513630223756,-130.449274325413,0.0740356254071032,14.75,26.54,117.398929927469,91.6563060565244,"BTS_02"
-8.076213,-34.895344,6.0280976,129.133333333333,0.0872529088801823,-122.214450643543,0.0971251966115231,14.75,24.05,119.984900044111,95.5434994485395,"BTS_02"
-8.076208,-34.895065,5.6859255,125.45,0.059618888645145,-132.954930298991,0.0659262801486063,14.75,27.29,116.31473372504,89.9852013275382,"BTS_02"
-8.076203,-34.899796,6,150.333333333333,0.572349467756515,-103.192882782816,0.63673512415591,14.75,19.17,140.795818336489,122.995609051057,"BTS_02"
-8.076194,-34.895283,5.9508004,122.633333333333,0.0802311679404323,-122.631338094432,0.0891750722076745,14.75,24.05,119.160642718218,94.319004592815,"BTS_02"
-8.076188,-34.899788,6,147.1,0.571378422092658,-103.030623240618,0.635654930778178,14.75,19.17,140.775017731001,122.970826381491,"BTS_02"
-8.076185,-34.89502,5.6463695,120.5,0.054067174520088,-133.537344524575,0.0597416180444656,14.75,27.69,115.402271361275,88.5586201478099,"BTS_02"
-8.076179,-34.895222,5.8821096,124.833333333333,0.0733906147543055,-123.44785694642,0.0814634154014299,14.75,24.33,118.294857779907,93.018365662879,"BTS_02"
-8.076177,-34.896057,7,142.1,0.161974759720177,-110.306935444423,0.183771055353994,14.75,20.97,126.336786048683,104.572335227375,"BTS_02"
-8.076176,-34.894966,5.5905466,118.766666666667,0.0486145871770229,-136.429714868539,0.053659009510394,14.75,29.03,114.423601050183,87.0071298359793,"BTS_02"
-8.076166,-34.899803,6,150.1,0.572905515356173,-102.777297526162,0.637353672551054,14.75,18.91,140.807715089504,123.00978136795,"BTS_02"
-8.076163,-34.895157,5.8131914,123.45,0.0661204771080939,-124.502170219185,0.0732957269704273,14.75,24.62,117.294117084156,91.4958613743227,"BTS_02"
-8.076153,-34.899811,6,147.8,0.57371803751018,-102.628676311409,0.638257523455384,14.75,18.91,140.825080556584,123.030465888831,"BTS_02"
-8.07615,-34.894905,5.5440617,117.333333333333,0.0415198390536384,-138.726225967468,0.0457870864287929,14.75,30.05,112.997557413666,84.7047516344367,"BTS_02"
-8.076149,-34.89608,7,142.2,0.16394898405817,-109.076611796181,0.186010927521853,14.75,20.71,126.465997930598,104.749149310439,"BTS_02"
-8.076147,-34.895092,5.7486854,125.7,0.0588784618752955,-125.816389657285,0.0651864776807941,14.75,24.91,116.197399762212,89.8028074884986,"BTS_02"
-8.076143,-34.894867,5.5095768,119.075,0.0378185089390007,-141.776238099808,0.0416776866610062,14.75,31.83,112.168284212978,83.3419862950215,"BTS_02"
-8.076131,-34.899803,6,146.3,0.57272999173575,-102.387974686007,0.637158419761778,14.75,18.91,140.803960844583,123.005309178977,"BTS_02"
-8.076126,-34.895023,5.6876059,117.866666666667,0.0510286273415554,-127.1722537954,0.0564290472673674,14.75,25.53,114.86800221186,87.7144447119897,"BTS_02"
-8.076114,-34.894791,5.4609718,120.133333333333,0.0295917186667058,-147.931852003332,0.0325809390382192,14.75,36.68,110.042077357748,79.761798286128,"BTS_02"
-8.076112,-34.894768,5.4401045,121.233333333333,0.0277820667313621,-151.507525226758,0.0305762238564145,14.75,41.15,109.50739552465,78.8408045627539,"BTS_02"
-8.076109,-34.896084,7,139.633333333333,0.163742763711063,-107.513487787172,0.185776958587942,14.75,20.2,126.452565286016,104.730779820125,"BTS_02"
-8.076103,-34.894936,5.6164865,119.566666666667,0.0413821118637226,-130.082581224486,0.0456989069243887,14.75,26.54,112.967859060238,84.6562578167368,"BTS_02"
-8.0761,-34.899815,6,146.566666666667,0.573918395256759,-102.038255101499,0.638480401674622,14.75,18.91,140.829359271588,123.035561929161,"BTS_02"
-8.076097,-34.899826,6,148.333333333333,0.575118267055565,-102.000711063785,0.639815140227697,14.75,18.91,140.854954980743,123.066043136014,"BTS_02"
-8.076082,-34.899818,6,142.8,0.57418112743419,-101.837257669927,0.638772665263002,14.75,18.64,140.834967985934,123.04224174942,"BTS_02"
-8.076077,-34.894833,5.5419779,121.5,0.0302764276777634,-136.122728547719,0.0333867852973638,14.75,29.03,110.237138428106,80.0956550727142,"BTS_02"
-8.076077,-34.894661,5.3817611,127.7,0.0186763101661368,-172.877363295916,0.0205316550631527,14.75,42.9,106.257772864024,73.0446622510386,"BTS_02"
-8.076075,-34.894672,5.3947763,119.85,0.0188601659188953,-169.155720423932,0.0207389544491374,14.75,41.66,106.33553777298,73.1876366362888,"BTS_02"
-8.076062,-34.896107,7,141.566666666667,0.165663810924026,-105.604489146207,0.187956497731467,14.75,19.69,126.577123744632,104.901012030916,"BTS_02"
-8.076043,-34.899834,6,147.4,0.575821332720709,-101.399860153543,0.640597230833113,14.75,18.64,140.86993055424,123.083874084721,"BTS_02"
-8.076043,-34.894718,5.4786077,125.9,0.0183461920237919,-150.047155262672,0.0202062898174499,14.75,39.95,106.116513637435,72.7843790281711,"BTS_02"
-8.076042,-34.896107,7,140.3,0.165461229189881,-104.837190500653,0.187726657065775,14.75,19.43,126.564048836574,104.883153762142,"BTS_02"
-8.076039,-34.89455,5.4906669,118.25,0.0151928632641427,143.6833668454,0.016737129032603,14.75,33.23,104.647235128413,70.031836290608,"BTS_02"
-8.076038,-34.899845,6,151.633333333333,0.577020057528459,-101.34166869594,0.641930692371552,14.75,18.64,140.895426077775,123.114225652532,"BTS_02"
-8.076035,-34.899834,6,146.966666666667,0.575800272066854,-101.311269609982,0.640573802954462,14.75,18.64,140.869482192453,123.083340266877,"BTS_02"
-8.076035,-34.894558,5.4890056,119.3,0.0144151896743712,146.04081607644,0.0158799022706994,14.75,35.72,104.245885229402,69.264972128149,"BTS_02"
-8.076015,-34.899841,6,152.5,0.576525037319094,-101.088309478443,0.641380031949139,14.75,18.64,140.884903321263,123.101699450282,"BTS_02"
-8.076005,-34.894596,5.4980083,117.033333333333,0.00997314338633117,160.386928794692,0.0109884063827076,14.75,43.25,101.529815239245,63.888406491978,"BTS_02"
-8.076002,-34.89444,5.6226077,119.3,0.0211165931997925,106.734177848448,0.0233221360515688,14.75,19.95,107.241375559368,74.836963140681,"BTS_02"
-8.075994,-34.899845,6,148.033333333333,0.576926215257385,-100.855354173304,0.641826302249404,14.75,18.38,140.893431873652,123.111851853426,"BTS_02"
-8.075993,-34.894455,5.6206341,123.625,0.0191899153240583,106.283117991145,0.0211934183863368,14.75,19.95,106.473427275708,73.4406074078001,"BTS_02"
-8.075984,-34.896126,7,142.4,0.167134224474652,-102.570542494683,0.189624766560953,14.75,18.91,126.671605901561,105.029983191739,"BTS_02"
-8.075981,-34.899849,6,143.566666666667,0.577347274501755,-100.711100775058,0.642294688428888,14.75,18.38,140.902377358042,123.122499792192,"BTS_02"
-8.075976,-34.899849,6,152.15,0.577340648429752,-100.655867203086,0.642287317589007,14.75,18.38,140.902236631203,123.1223322892,"BTS_02"
-8.075975,-34.899868,6,147.75,0.579433366236184,-100.642492621847,0.644615254992624,14.75,18.38,140.946610634922,123.175139552304,"BTS_02"
-8.075974,-34.896133,7,136.2,0.167858964384846,-102.179137773152,0.190447025596494,14.75,18.91,126.717904978717,105.093133855356,"BTS_02"
-8.075966,-34.894474,5.6362472,122.35,0.0160787949378604,99.971527648603,0.0177628306928324,14.75,18.12,105.084054334931,70.8590097418637,"BTS_02"
-8.075966,-34.894333,5.7343922,117.266666666667,0.0311406588752068,90.1575245567027,0.0344674424855557,14.75,15.72,110.478044194482,80.5064266975791,"BTS_02"
-8.075954,-34.899857,6,143.866666666667,0.578199541975075,-100.412197985068,0.643242750252501,14.75,18.38,140.920466046165,123.144028575551,"BTS_02"
-8.075953,-34.894352,5.7322121,122.966666666667,0.0288433791646363,88.0609971024293,0.0319233984888821,14.75,15.19,109.824442155654,79.3879635276311,"BTS_02"
-8.075944,-34.89986,6,147.4,0.57852327349161,-100.301715812849,0.643602868904079,14.75,18.38,140.927330718006,123.15219791104,"BTS_02"
-8.075934,-34.89986,6,144.45,0.578518495561982,-100.191466574105,0.643597553939772,14.75,18.38,140.927229427878,123.152077373659,"BTS_02"
-8.075933,-34.896141,7,136.133333333333,0.168629128135442,-100.617896697605,0.191320820500776,14.75,18.38,126.766913043855,105.159944424617,"BTS_02"
-8.075932,-34.89423,5.8261766,124.233333333333,0.0420394957304318,82.3269813630115,0.0466132557707851,14.75,13.63,113.108855341558,84.8862857179834,"BTS_02"
-8.075927,-34.894352,5.7543025,118.766666666667,0.0285816273917212,82.306537072698,0.0316472003227516,14.75,13.63,109.747182884004,79.2549111540523,"BTS_02"
-8.075915,-34.899872,6,143.6,0.579837929985096,-99.9820325685717,0.645065291097389,14.75,18.12,140.955172419969,123.18532623879,"BTS_02"
-8.075912,-34.899895,6,144.8,0.582373107447811,-99.9492577130315,0.647885416872902,14.75,18.12,141.008702699058,123.24899920748,"BTS_02"
-8.075912,-34.899868,6,149.8,0.579397259689753,-99.948993291987,0.644575090120906,14.75,18.12,140.945846251212,123.174230064193,"BTS_02"
-8.075912,-34.894253,5.8246188,126.3,0.039473275033673,79.2458952273901,0.0437665203541712,14.75,12.86,112.547263003091,83.9670160464899,"BTS_02"
-8.075899,-34.894131,5.9005175,125.233333333333,0.0529527637759805,77.8715398116848,0.058798434903905,14.75,12.35,115.209407287876,88.2546525211913,"BTS_02"
-8.075891,-34.89616,7,136.8,0.170737399162821,-99.0412263456581,0.193712774325653,14.75,18.12,126.900066181288,105.341284613407,"BTS_02"
-8.07589,-34.896156,7,138.2,0.170298505037194,-99.0012959733277,0.193214823942552,14.75,18.12,126.872466752613,105.30371896026,"BTS_02"
-8.075887,-34.894226,5.8548799,122.3,0.0425739234350718,75.5510033943508,0.0472320632204339,14.75,11.84,113.222090810766,85.0706541381905,"BTS_02"
-8.075886,-34.899879,6,145.066666666667,0.580619460974794,-99.6634857269009,0.645934664767403,14.75,18.12,140.971696799703,123.204984636208,"BTS_02"
-8.075884,-34.899887,6,149.4,0.581502529811868,-99.6420604981524,0.646916988598627,14.75,18.12,140.99034406044,123.22716527061,"BTS_02"
-8.075871,-34.894035,5.9586616,124.5,0.0637002968144082,75.4226068831874,0.0708122143546083,14.75,11.84,116.939724831971,90.9516283565664,"BTS_02"
-8.07587,-34.89415,5.9022069,124.633333333333,0.0510869222868126,74.163570113767,0.0567284742820595,14.75,11.59,114.878507603933,87.7311083609075,"BTS_02"
-8.075851,-34.899895,6,146.933333333333,0.582418808421947,-99.2812173755032,0.647936254506204,14.75,18.12,141.00966575547,123.25014447818,"BTS_02"
-8.07585,-34.899914,6,146.166666666667,0.584514161662661,-99.2728840097316,0.650267118378713,14.75,18.12,141.053748471707,123.302557939956,"BTS_02"
-8.075848,-34.896168,7,141.066666666667,0.171765345808328,-97.449438181132,0.194879038227868,14.75,17.59,126.964463401105,105.428891624048,"BTS_02"
-8.075845,-34.89991,6,146.466666666667,0.584080669342297,-99.2177386387279,0.649784903161043,14.75,18.12,141.044640165792,123.29172993347,"BTS_02"
-8.075844,-34.894093,5.9380841,127.866666666667,0.0576746997166867,71.9372447929321,0.0640882993312627,14.75,10.85,116.003887710967,89.5013242922668,"BTS_02"
-8.075839,-34.893936,6.006578,125.966666666667,0.0749091905771719,73.3722498934646,0.0833500138946734,14.75,11.35,118.492944447659,93.3172768164702,"BTS_02"
-8.075829,-34.894043,5.9628634,123.533333333333,0.0633714497322536,71.1412608380541,0.0704523964826688,14.75,10.85,116.89067356106,90.8760883525903,"BTS_02"
-8.075821,-34.896179,7,137.85,0.173135447480952,-96.4735686196684,0.196433496206672,14.75,17.32,127.049768752455,105.544847277584,"BTS_02"
-8.075809,-34.89991,6,142,0.58414918531063,-98.8246955585094,0.649861120071211,14.75,17.85,141.046080189693,123.293441897124,"BTS_02"
-8.075806,-34.893837,6.0408134,117.3,0.0862048125637232,71.7837849818546,0.0959822266861575,14.75,10.85,119.865625409443,95.3671216639767,"BTS_02"
-8.075804,-34.893963,5.9959168,123.35,0.0725254132692401,70.0415429715787,0.080680930191091,14.75,10.6,118.180399730032,92.8452842678224,"BTS_02"
-8.075802,-34.899921,6,143.366666666667,0.585377783705778,-98.7508760022885,0.651227807998531,14.75,17.85,141.071876380059,123.324106045148,"BTS_02"
-8.0758,-34.896179,7,135.366666666667,0.173294947175401,-95.7020935795919,0.196614457628675,14.75,17.05,127.059660783807,105.558286524642,"BTS_02"
-8.075789,-34.899933,6,144.8,0.586733346372263,-98.6124075042649,0.652735729612087,14.75,17.85,141.100282061566,123.35786445981,"BTS_02"
-8.075788,-34.893932,6.0061846,123.4,0.0762075193882762,69.1668028867442,0.0847939894615085,14.75,10.36,118.659551276479,93.5680689622083,"BTS_02"
-8.075774,-34.893726,6.0651093,120,0.098838357223945,70.7534343963168,0.110100627714179,14.75,10.6,121.226165034708,97.3631162357159,"BTS_02"
-8.075765,-34.893829,6.0330219,127.666666666667,0.0878396475594439,68.9182509652114,0.0977876762572156,14.75,10.11,120.051127059325,95.641315403925,"BTS_02"
-8.075758,-34.896198,7,142.766666666667,0.175791325347084,-94.2334933545298,0.199446739304649,14.75,16.79,127.213446049147,105.767031508945,"BTS_02"
-8.075755,-34.899933,6,143.75,0.586837249768105,-98.242974822009,0.6528513112297,14.75,17.85,141.102456916479,123.360448811198,"BTS_02"
-8.075751,-34.899929,6,145.3,0.586410427193389,-98.1981672194405,0.65237651589945,14.75,17.85,141.093520669108,123.349829686083,"BTS_02"
-8.07575,-34.89362,6.078856,123.033333333333,0.110801425198658,70.360591629931,0.123459800942217,14.75,10.6,122.380902245913,99.0306398358108,"BTS_02"
-8.075749,-34.896191,7,135.566666666667,0.175127688912136,-93.8820048904014,0.198693806476,14.75,16.52,127.172752874171,105.71182950054,"BTS_02"
-8.075749,-34.893822,6.0305181,125.55,0.0889535019584049,67.8878615283101,0.0990228572839301,14.75,9.87,120.175796552225,95.8252230468791,"BTS_02"
-8.075727,-34.899952,6,142.85,0.589033903757081,-97.9461733731278,0.655294856890085,14.75,17.59,141.148355521281,123.414978555659,"BTS_02"
-8.075724,-34.893494,6.0836115,121.866666666667,0.124978379918936,70.1185090072876,0.139269205908281,14.75,10.6,123.615594000345,100.787881890121,"BTS_02"
-8.075722,-34.893696,6.0456042,119.7,0.103162340643386,67.874085156801,0.114873738419663,14.75,9.87,121.656987775708,97.9880421523429,"BTS_02"
-8.075707,-34.893715,6.0346904,118.733333333333,0.101486894161893,66.703973679328,0.112984128911623,14.75,9.63,121.491962365638,97.7490623606979,"BTS_02"
-8.075703,-34.899944,6,141.8,0.588254714601456,-97.6830385661122,0.654428091486379,14.75,17.59,141.132092138349,123.395659270277,"BTS_02"
-8.075703,-34.896214,7,141,0.178259206947186,-92.3321276897704,0.202246689056678,14.75,16.25,127.36359247297,105.970499989733,"BTS_02"
-8.075698,-34.896202,7,140.9,0.177024183313659,-92.0964675184879,0.200845485765412,14.75,16.25,127.288684374137,105.869031042721,"BTS_02"
-8.075687,-34.893345,6.0632582,115.675,0.14186937400121,69.6179275667503,0.158028978431761,14.75,10.36,124.935324920529,102.638018225375,"BTS_02"
